
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 160, 20, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 16:48:38
MetaData, TestRecord.TestTarget, S5TFT160-20BOT2
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 94a2e203-2af3-42a2-9062-9d6514c40594
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-14, 2.9E-07, 2.1E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 0.0084, 12
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.65
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.29433155852759041
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.75923181989159694
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 0.001969391105648
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.65
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.65
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 6.8584E-12, -4.5400000000000004E-12, -7.3E-13, 160, 20, 2.6188547115103579E-06, -2.9900000000000105E-11, 4.5400000000000004E-12, 1.33E-07, 7.9914085935627179E-05, -2.4869143610112854, 6.8584E-12
DataValue, -4.9, 5, 3.8684E-12, -2.2730000000000002E-11, -4.74E-12, 160, 20, 1.9668248523953525E-06, -8.8959999999999944E-12, 2.2730000000000002E-11, 1.33E-07, 6.2656052773721958E-06, -0.65213748326191145, 3.8684E-12
DataValue, -4.8, 5, 5.0792E-12, -6.0280000000000011E-11, -1.557E-11, 160, 20, 2.2537080556274365E-06, -4.1181999999999966E-11, 6.0280000000000011E-11, 1.33E-07, 7.1269849522091764E-07, 0.26375627539564994, 5.0792E-12
DataValue, -4.7, 5, -4.368E-12, 2.0500000000000004E-12, 3.5310000000000005E-11, 160, 20, 2.0899760764181009E-06, -1.2229000000000041E-11, 2.0500000000000004E-12, 1.33E-07, 1.8706579675192294E-05, -1.4263924141884006, 4.368E-12
DataValue, -4.6000000000000005, 5, 2.6334E-12, -3.0800000000000002E-12, -7.9000000000000007E-13, 160, 20, 1.6227754003558225E-06, 1.4413999999999986E-11, 3.0800000000000002E-12, 1.33E-07, 3.56740238553866E-05, -2.3424884457127937, 2.6334E-12
DataValue, -4.5, 5, -1.4852E-12, 9.34E-12, 3.3900000000000003E-12, 160, 20, 1.21868781892657E-06, -3.1623999999999973E-11, 9.34E-12, 1.33E-07, 4.1878720404052082E-06, 0.733371383273828, 1.4852E-12
DataValue, -4.4, 5, -3.6914E-12, 5.484E-11, 1.241E-11, 160, 20, 1.9213016421166148E-06, 3.2561999999999974E-11, 5.484E-11, 1.33E-07, 4.9222655979687146E-05, 2.6477061140287872, 3.6914E-12
DataValue, -4.3, 5, 5.0272E-12, -1.54E-11, -3.6660000000000006E-11, 160, 20, 2.242141833158643E-06, 2.2199999999999986E-12, 1.54E-11, 1.33E-07, 6.682287951038461E-07, -0.27827660769213813, 5.0272E-12
DataValue, -4.2, 5, -3.2474E-12, 1.64E-12, 5.2600000000000006E-12, 160, 20, 1.8020543831971332E-06, -2.0980999999999981E-11, 1.64E-12, 1.33E-07, 8.3193741599925784E-05, -3.9086256978788345, 3.2474E-12
DataValue, -4.1, 5, 8.31E-13, -3.05E-12, -2.7600000000000004E-12, 160, 20, 9.1159201400626585E-07, 3.470999999999997E-11, 3.05E-12, 1.33E-07, 6.7759256224352568E-07, 0.28015819776665984, 8.31E-13
DataValue, -4, 5, 3.6946E-12, -4.9920000000000007E-11, -9.88E-12, 160, 20, 1.9221342304844373E-06, -2.8297000000000037E-11, 4.9920000000000007E-11, 1.33E-07, 7.7688185990410646E-05, 3.8210110873328644, 3.6946E-12
DataValue, -3.9, 5, -4.8284E-12, 2.4660000000000002E-11, 3.6250000000000004E-11, 160, 20, 2.1973620548284708E-06, -2.8972000000000041E-11, 2.4660000000000002E-11, 1.33E-07, 1.0516495672165516E-05, -1.226947472566559, 4.8284E-12
DataValue, -3.8000000000000003, 5, -2.0998E-12, 1.85E-12, 1.9000000000000002E-13, 160, 20, 1.4490686664199181E-06, 3.4226000000000044E-11, 1.85E-12, 1.33E-07, 2.8386880627557921E-05, -1.895702042911467, 2.0998E-12
DataValue, -3.7, 5, 2.0168E-12, -1.5030000000000002E-11, -4.21E-12, 160, 20, 1.4201408380861387E-06, 3.0936999999999973E-11, 1.5030000000000002E-11, 1.33E-07, 1.5413527578974102E-05, 1.4464522954742685, 2.0168E-12
DataValue, -3.6, 5, 4.0876E-12, -5.7630000000000005E-11, -1.469E-11, 160, 20, 2.0217813927326565E-06, -3.5028999999999966E-11, 5.7630000000000005E-11, 1.33E-07, 3.1096198902760163E-05, 1.9667533563539568, 4.0876E-12
DataValue, -3.5, 5, -4.989E-12, 5.4200000000000007E-12, 3.565E-11, 160, 20, 2.2336069484132609E-06, -7.0709999999999928E-12, 5.4200000000000007E-12, 1.33E-07, 7.0281226825967936E-06, -0.92202223382018034, 4.989E-12
DataValue, -3.4, 5, 2.6734E-12, -2.8600000000000003E-12, -2.47E-12, 160, 20, 1.6350535159437443E-06, 1.7663000000000023E-11, 2.8600000000000003E-12, 1.33E-07, 4.9544350796202056E-05, -2.6736641683863862, 2.6734E-12
DataValue, -3.3000000000000003, 5, -1.4564E-12, 7.12E-12, 3.4000000000000005E-12, 160, 20, 1.2068139873236471E-06, -3.229400000000004E-11, 7.12E-12, 1.33E-07, 4.5322183080527679E-06, 0.75523917036917176, 1.4564E-12
DataValue, -3.2, 5, -3.7854E-12, 5.3180000000000004E-11, 1.1640000000000001E-11, 160, 20, 1.9456104440509154E-06, 3.1586999999999972E-11, 5.3180000000000004E-11, 1.33E-07, 4.6800344741612833E-05, 2.6172247540631832, 3.7854E-12
DataValue, -3.1, 5, 4.8609999999999996E-12, -1.3040000000000001E-11, -3.6910000000000005E-11, 160, 20, 2.20476756144497E-06, 2.7559999999999951E-12, 1.3040000000000001E-11, 1.33E-07, 1.0185337779617357E-06, -0.34172452505619483, 4.8609999999999996E-12
DataValue, -3, 5, -3.2342E-12, 1.5400000000000001E-12, 5.6800000000000008E-12, 160, 20, 1.7983881672208589E-06, -2.063399999999998E-11, 1.5400000000000001E-12, 1.33E-07, 8.5379184479761054E-05, -4.104556204532873, 3.2342E-12
DataValue, -2.9, 5, 7.3419999999999994E-13, -3.4200000000000004E-12, -2.7800000000000003E-12, 160, 20, 8.5685471347247662E-07, 3.3936000000000044E-11, 3.4200000000000004E-12, 1.33E-07, 3.5203358521077069E-07, 0.20414167355469665, 7.3419999999999994E-13
DataValue, -2.8000000000000003, 5, 3.553E-12, -4.8350000000000006E-11, -9.74E-12, 160, 20, 1.884940317357555E-06, -2.8002000000000034E-11, 4.8350000000000006E-11, 1.33E-07, 8.5528603026857207E-05, 4.1068778711183516, 3.553E-12
DataValue, -2.7, 5, -4.8662E-12, 2.5050000000000003E-11, 3.591E-11, 160, 20, 2.2059465088709651E-06, -2.8412999999999976E-11, 2.5050000000000003E-11, 1.33E-07, 8.51301641438774E-06, -1.1114858467936353, 4.8662E-12
DataValue, -2.6, 5, -2.1296E-12, 2.3800000000000004E-12, 4.5000000000000005E-13, 160, 20, 1.459314907756376E-06, 3.4087999999999965E-11, 2.3800000000000004E-12, 1.33E-07, 3.0757306698500659E-05, -1.9842182686885206, 2.1296E-12
DataValue, -2.5, 5, 1.9514E-12, -1.2120000000000001E-11, -3.97E-12, 160, 20, 1.3969251948475982E-06, 3.1109999999999971E-11, 1.2120000000000001E-11, 1.33E-07, 1.4929743403305568E-05, 1.4184001893163143, 1.9514E-12
DataValue, -2.4, 5, 4.0924E-12, -5.6830000000000006E-11, -1.454E-11, 160, 20, 2.0229681164071767E-06, -3.471100000000005E-11, 5.6830000000000006E-11, 1.33E-07, 3.2928135158984848E-05, 2.0391193287931335, 4.0924E-12
DataValue, -2.3000000000000003, 5, -4.9908E-12, 6.19E-12, 3.5750000000000006E-11, 160, 20, 2.2340098477849196E-06, -7.5800000000000109E-12, 6.19E-12, 1.33E-07, 8.2048734695137909E-06, -1.0048239275499529, 4.9908E-12
DataValue, -2.2, 5, 2.5764E-12, -1.78E-12, -2.09E-12, 160, 20, 1.6051168181786646E-06, 1.7272999999999986E-11, 1.78E-12, 1.33E-07, 4.6483948358818805E-05, -2.5586120281882052, 2.5764E-12
DataValue, -2.1, 5, -1.5362E-12, 7.45E-12, 2.82E-12, 160, 20, 1.2394353553130555E-06, -3.1952999999999965E-11, 7.45E-12, 1.33E-07, 5.6870820042385428E-06, 0.85195085665113723, 1.5362E-12
DataValue, -2, 5, -3.8142E-12, 5.4600000000000004E-11, 1.168E-11, 160, 20, 1.9529976958511753E-06, 3.1939000000000006E-11, 5.4600000000000004E-11, 1.33E-07, 4.359742213619374E-05, 2.4971861330319105, 3.8142E-12
DataValue, -1.9000000000000001, 5, 4.8516E-12, -1.743E-11, -3.6760000000000004E-11, 160, 20, 2.2026347858871202E-06, 1.8639999999999993E-12, 1.743E-11, 1.33E-07, 4.5036411151951961E-07, -0.223341537223325, 4.8516E-12
DataValue, -1.8, 5, -3.4414E-12, 2.69E-12, 6.26E-12, 160, 20, 1.8551010754134127E-06, -2.1732999999999983E-11, 2.69E-12, 1.33E-07, 0.00010460844816159877, -4.9129680463131864, 3.4414E-12
