
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 80, 10, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 10:45:44
MetaData, TestRecord.TestTarget, S5TFT80-10TOP1
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 23df2406-8a70-4754-8fdb-dbdbd7138174
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, 4.5E-07, 7.7E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 0.0097, 8.8
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.360205477772807
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.771258465156346
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 0.001998463324719
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 8.562E-12, -2.95E-12, -2.553E-11, 80, 10, 2.9260895406668606E-06, -2.7234000000000098E-11, 2.95E-12, 1.33E-07, 4.8846894505013551E-05, -1.6626650055789465, 8.562E-12
DataValue, -4.9, 5, 5.8386E-12, -4.22E-12, -1.65E-11, 80, 10, 2.4163195152959387E-06, -3.3890999999999969E-11, 4.22E-12, 1.33E-07, 0.00011887638912863809, -3.4061453195485449, 5.8386E-12
DataValue, -4.8, 5, 1.7838E-12, -1.93E-12, 1.31E-12, 80, 10, 1.3355897573731239E-06, -4.0817999999999964E-11, 1.93E-12, 1.33E-07, 3.73503684104246E-05, -1.9994288285721211, 1.7838E-12
DataValue, -4.7, 5, -2.325E-12, 3.011E-11, 8.5700000000000008E-12, 80, 10, 1.5247950681976906E-06, 1.705300000000006E-11, 3.011E-11, 1.33E-07, 4.1835258327998026E-05, 2.3209461513805958, 2.325E-12
DataValue, -4.6000000000000005, 5, 5.1944E-12, -2.983E-11, -4.054E-11, 80, 10, 2.2791226382097123E-06, -5.8249999999999951E-12, 2.983E-11, 1.33E-07, 5.5402007640796251E-06, 0.88201234866603173, 5.1944E-12
DataValue, -4.5, 5, -3.49E-12, 9.1000000000000016E-13, 1.321E-11, 80, 10, 1.8681541692269405E-06, -2.4741999999999975E-11, 9.1000000000000016E-13, 1.33E-07, 0.00014941653497069888, -6.6230014138065867, 3.49E-12
DataValue, -4.4, 5, 2.46E-13, -6.3E-13, -2.6300000000000003E-12, 80, 10, 4.9598387070548975E-07, 3.505799999999997E-11, 6.3E-13, 1.33E-07, 3.3462441033197321E-09, 0.019572991250464949, 2.46E-13
DataValue, -4.3, 5, 3.5216E-12, -3.5160000000000004E-11, -1.018E-11, 80, 10, 1.876592656918384E-06, 2.1141999999999976E-11, 3.5160000000000004E-11, 1.33E-07, 0.00012321958169235402, 6.298998496084053, 3.5216E-12
DataValue, -4.2, 5, 4.4743999999999996E-12, -4.5140000000000005E-11, -3.3270000000000005E-11, 80, 10, 2.1152777595389215E-06, -7.59999999999988E-14, 4.5140000000000005E-11, 1.33E-07, 7.724214252655547E-10, -0.00939283781684174, 4.4743999999999996E-12
DataValue, -4.1, 5, 3.5064E-12, -1.73E-12, -8.04E-12, 80, 10, 1.8725383841192681E-06, -2.6190999999999972E-11, 1.73E-12, 1.33E-07, 7.2409700098579333E-05, -3.8387757614144622, 3.5064E-12
DataValue, -4, 5, -7.6379999999999994E-13, 3.1200000000000004E-12, 2.51E-12, 80, 10, 8.7395652065763538E-07, -3.5300000000000049E-11, 3.1200000000000004E-12, 1.33E-07, 7.4145112741380892E-09, 0.029035417792480128, 7.6379999999999994E-13
DataValue, -3.9, 5, -3.5536E-12, 4.0520000000000006E-11, 1.168E-11, 80, 10, 1.8850994668717086E-06, 2.8157000000000035E-11, 4.0520000000000006E-11, 1.33E-07, 8.3413661355640292E-05, 4.0216761419727085, 3.5536E-12
DataValue, -3.8000000000000003, 5, 4.8676E-12, -1.3900000000000002E-11, -4.272E-11, 80, 10, 2.2062638101550775E-06, 2.1160000000000031E-12, 1.3900000000000002E-11, 1.33E-07, 6.3021562621362219E-07, -0.27534353155887853, 4.8676E-12
DataValue, -3.7, 5, -3.1304E-12, 1.0100000000000001E-12, 5.29E-12, 80, 10, 1.7692936443677177E-06, -1.8431999999999983E-11, 1.0100000000000001E-12, 1.33E-07, 5.8887757879980941E-05, -3.0749572206939897, 3.1304E-12
DataValue, -3.6, 5, 1.1812E-12, -4.6400000000000004E-12, -3.6400000000000006E-12, 80, 10, 1.086830253535482E-06, 3.4732999999999967E-11, 4.6400000000000004E-12, 1.33E-07, 1.5947152818076942E-06, 0.43015646154135961, 1.1812E-12
DataValue, -3.5, 5, 3.8162E-12, -4.338E-11, -1.3870000000000001E-11, 80, 10, 1.9535096621209734E-06, -3.0319999999999973E-11, 4.338E-11, 1.33E-07, 5.9250452717765867E-05, 3.0817274880393493, 3.8162E-12
DataValue, -3.4, 5, -4.8828E-12, 1.029E-11, 4.247E-11, 80, 10, 2.209705862779026E-06, -2.2408000000000028E-11, 1.029E-11, 1.33E-07, 6.0834778456253981E-05, -3.7927416533404705, 4.8828E-12
DataValue, -3.3000000000000003, 5, -6.654E-13, 9.4E-13, -2.01E-12, 80, 10, 8.1572054038132444E-07, 3.9277000000000051E-11, 9.4E-13, 1.33E-07, 1.1080392395499415E-05, -1.0776623122221642, 6.654E-13
DataValue, -3.2, 5, 2.9726E-12, -2.8690000000000003E-11, -7.8900000000000013E-12, 80, 10, 1.7241229654522905E-06, 2.4579999999999975E-11, 2.8690000000000003E-11, 1.33E-07, 7.2953977906537083E-05, 4.0268372067607459, 2.9726E-12
DataValue, -3.1, 5, 4.2506E-12, -4.9590000000000007E-11, -2.7140000000000003E-11, 80, 10, 2.061698329048166E-06, -3.8829999999999971E-11, 4.9590000000000007E-11, 1.33E-07, 1.0172337481975371E-05, 1.0375359904288386, 4.2506E-12
DataValue, -3, 5, -4.7934E-12, 1.2400000000000002E-12, 3.324E-11, 80, 10, 2.1893834748622729E-06, -2.0196999999999983E-11, 1.2400000000000002E-12, 1.33E-07, 0.00012062176534225569, -6.5187816201158837, 4.7934E-12
DataValue, -2.9, 5, 2.112E-13, -6.2000000000000008E-13, 1.8900000000000002E-12, 80, 10, 4.5956501172304229E-07, 8.2240000000000118E-12, 6.2000000000000008E-13, 1.33E-07, 8.0914855759667266E-06, -0.91263090214187892, 2.112E-13
DataValue, -2.8000000000000003, 5, -3.1486E-12, 3.1890000000000006E-11, 8.51E-12, 80, 10, 1.7744294857784572E-06, 2.210500000000003E-11, 3.1890000000000006E-11, 1.33E-07, 0.00013464277019896871, 6.7054669418670976, 3.1486E-12
DataValue, -2.7, 5, 4.6321999999999996E-12, -2.6380000000000004E-11, -4.071E-11, 80, 10, 2.1522546317757106E-06, -3.1469999999999978E-12, 2.6380000000000004E-11, 1.33E-07, 1.3465764398350175E-06, 0.39572231235972277, 4.6321999999999996E-12
DataValue, -2.6, 5, -3.778E-12, 1.18E-12, 1.2250000000000001E-11, 80, 10, 1.9437077969694932E-06, -2.1862999999999977E-11, 1.18E-12, 1.33E-07, 0.00012681444286578909, -6.2574130705342892, 3.778E-12
DataValue, -2.5, 5, 2.5959999999999997E-13, -6.400000000000001E-13, -2.67E-12, 80, 10, 5.0950956811427981E-07, 3.6469999999999966E-11, 6.400000000000001E-13, 1.33E-07, 2.2119502682781645E-07, -0.15606543592040709, 2.5959999999999997E-13
DataValue, -2.4, 5, 3.516E-12, -3.878E-11, -1.1650000000000002E-11, 80, 10, 1.8750999973334755E-06, -2.5227000000000035E-11, 3.878E-11, 1.33E-07, 0.00013233767402046203, 6.3282492861661579, 3.516E-12
DataValue, -2.3000000000000003, 5, -4.7858E-12, 1.8310000000000003E-11, 4.1760000000000006E-11, 80, 10, 2.1876471379086709E-06, -2.5301000000000034E-11, 1.8310000000000003E-11, 1.33E-07, 1.8796161780104559E-05, -1.7867265914165322, 4.7858E-12
DataValue, -2.2, 5, -1.5442E-12, 1.4400000000000001E-12, -1.3900000000000001E-12, 80, 10, 1.2426584406022436E-06, 3.5829999999999968E-11, 1.4400000000000001E-12, 1.33E-07, 1.9541406938306184E-05, -1.5167054725188476, 1.5442E-12
DataValue, -2.1, 5, 2.3802E-12, -1.905E-11, -6.2900000000000009E-12, 80, 10, 1.5427896810647911E-06, 2.8274999999999972E-11, 1.905E-11, 1.33E-07, 2.8947049293919579E-05, 2.1261139986862858, 2.3802E-12
DataValue, -2, 5, 4.1108E-12, -4.971E-11, -2.2590000000000003E-11, 80, 10, 2.0275107891204918E-06, -3.6426000000000008E-11, 4.971E-11, 1.33E-07, 2.1216870393671611E-05, 1.5701278042908755, 4.1108E-12
DataValue, -1.9000000000000001, 5, -4.905E-12, 1.27E-12, 3.817E-11, 80, 10, 2.2147234590350102E-06, -1.4743000000000002E-11, 1.27E-12, 1.33E-07, 4.236224484951989E-05, -2.7432273837646552, 4.905E-12
DataValue, -1.8, 5, 1.1622E-12, -1.1000000000000002E-12, 1.1000000000000002E-12, 80, 10, 1.0780538019969134E-06, 1.126899999999999E-11, 1.1000000000000002E-12, 1.33E-07, 1.6163083660332531E-05, -1.3359826032035371, 1.1622E-12
