
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 20, 20, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 12:07:52
MetaData, TestRecord.TestTarget, S5TFT20-20TOP2
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, bab5efbc-ce34-42ef-b9cc-dec10f7ede0e
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, 4.6E-07, 9.3E-09
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 0.0033, 8.2000000000000011
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.36121661954790979
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.77632394115584846
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 0.000686099479936
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 4.695E-12, -2.5000000000000003E-12, -1.37E-12, 20, 20, 2.1667948680020449E-06, -1.5518000000000056E-11, 2.5000000000000003E-12, 1.33E-07, 0.00023330448365722914, -1.7426358079838051, 4.695E-12
DataValue, -4.9, 5, 3.1431999999999998E-12, -2.471E-11, -7.35E-12, 20, 20, 1.7729072169744247E-06, -9.7899999999999734E-13, 2.471E-11, 1.33E-07, 7.8387902683080683E-07, -0.092501487992091486, 3.1431999999999998E-12
DataValue, -4.8, 5, 4.4992E-12, -5.102E-11, -2.4540000000000003E-11, 20, 20, 2.1211317733700563E-06, -4.0570999999999959E-11, 5.102E-11, 1.33E-07, 7.8400189983336431E-05, 0.99535873667624752, 4.4992E-12
DataValue, -4.7, 5, -4.971E-12, 1.26E-12, 3.8540000000000003E-11, 20, 20, 2.2295739503322152E-06, -1.4750000000000052E-11, 1.26E-12, 1.33E-07, 0.00028879234610306153, -2.3151390534483336, 4.971E-12
DataValue, -4.6000000000000005, 5, 1.5492E-12, -1.9E-12, 6.0000000000000007E-13, 20, 20, 1.2446686306001288E-06, 1.3399999999999987E-11, 1.9E-12, 1.33E-07, 0.00019271112152698602, -1.6820933697480085, 1.5492E-12
DataValue, -4.5, 5, -2.291E-12, 1.861E-11, 6.2700000000000005E-12, 20, 20, 1.5136049682793725E-06, -2.7971999999999973E-11, 1.861E-11, 1.33E-07, 0.00022093044608291278, 2.0841625512727529, 2.291E-12
DataValue, -4.4, 5, -4.0452E-12, 4.968E-11, 2.078E-11, 20, 20, 2.0112682565983087E-06, 3.6038999999999971E-11, 4.968E-11, 1.33E-07, 0.00018620583722033144, 1.6582872686145296, 4.0452E-12
DataValue, -4.3, 5, 4.9168E-12, -1.5E-12, -4.1280000000000005E-11, 20, 20, 2.217385848245632E-06, 1.0369999999999991E-11, 1.5E-12, 1.33E-07, 0.00013863972028362094, -1.5610465404213234, 4.9168E-12
DataValue, -4.2, 5, -1.9712E-12, 2.1700000000000002E-12, 0, 20, 20, 1.4039943019827395E-06, -1.3886999999999989E-11, 2.1700000000000002E-12, 1.33E-07, 0.00021413452347930832, -1.8069527572207351, 1.9712E-12
DataValue, -4.1, 5, 2.1394E-12, -1.22E-11, -4.8500000000000005E-12, 20, 20, 1.462668793678186E-06, 3.0082999999999969E-11, 1.22E-11, 1.33E-07, 0.00013866242287461191, 1.5611538982148141, 2.1394E-12
DataValue, -4, 5, 4.0454E-12, -4.865E-11, -1.7600000000000003E-11, 20, 20, 2.0113179758556327E-06, -3.4972000000000046E-11, 4.865E-11, 1.33E-07, 0.00020627529357333417, 1.7794862138793401, 4.0454E-12
DataValue, -3.9, 5, -4.855E-12, 4.7600000000000007E-12, 4.2730000000000004E-11, 20, 20, 2.2034064536530704E-06, -6.7210000000000082E-12, 4.7600000000000007E-12, 1.33E-07, 5.0851860921856474E-05, -0.87702364539574817, 4.855E-12
DataValue, -3.8000000000000003, 5, 2.7012E-12, -2.13E-12, -3.13E-12, 20, 20, 1.6435327803241406E-06, 1.7754000000000021E-11, 2.13E-12, 1.33E-07, 0.00042351511313454233, -2.8542251918629131, 2.7012E-12
DataValue, -3.7, 5, -1.3042E-12, 6.0200000000000006E-12, 3.4500000000000004E-12, 20, 20, 1.1420157617125956E-06, -3.2394999999999969E-11, 6.0200000000000006E-12, 1.33E-07, 3.3862464665511589E-05, 0.72841110610346971, 1.3042E-12
DataValue, -3.6, 5, -3.7778E-12, 4.333E-11, 1.3660000000000001E-11, 20, 20, 1.9436563482261982E-06, 3.0905999999999972E-11, 4.333E-11, 1.33E-07, 0.00042750398007136318, 2.8640427986006207, 3.7778E-12
DataValue, -3.5, 5, 4.8769999999999995E-12, -1.4090000000000002E-11, -4.315E-11, 20, 20, 2.2083930809527547E-06, 2.202E-12, 1.4090000000000002E-11, 1.33E-07, 5.1287606109341189E-06, -0.26915350329951493, 4.8769999999999995E-12
DataValue, -3.4, 5, -3.3374E-12, 1.5400000000000001E-12, 7.12E-12, 20, 20, 1.8268552214119214E-06, -2.0664000000000024E-11, 1.5400000000000001E-12, 1.33E-07, 0.00068081574275044023, -4.0823154495302525, 3.3374E-12
DataValue, -3.3000000000000003, 5, 7.442E-13, -2.1700000000000002E-12, -3.0900000000000004E-12, 20, 20, 8.62670273047588E-07, 3.4235000000000044E-11, 2.1700000000000002E-12, 1.33E-07, 8.1418486318998019E-07, 0.10924679893976844, 7.442E-13
DataValue, -3.2, 5, 3.5096E-12, -3.787E-11, -1.1440000000000001E-11, 20, 20, 1.873392644375439E-06, -2.7154999999999976E-11, 3.787E-11, 1.33E-07, 0.00063752145409823628, 3.9959337778233248, 3.5096E-12
DataValue, -3.1, 5, -4.6868E-12, 2.252E-11, 4.198E-11, 20, 20, 2.1649018453500381E-06, -2.8010999999999975E-11, 2.252E-11, 1.33E-07, 6.8483899823737428E-05, -1.1228570020677955, 4.6868E-12
DataValue, -3, 5, -2.0925999999999998E-12, 1.2900000000000002E-12, 2.2000000000000002E-13, 20, 20, 1.4465821787924804E-06, 3.2924999999999973E-11, 1.2900000000000002E-12, 1.33E-07, 0.00023293428823090024, -1.962672260946368, 2.0925999999999998E-12
DataValue, -2.9, 5, 1.8982E-12, -1.208E-11, -4.79E-12, 20, 20, 1.3777517918696387E-06, 2.9760000000000041E-11, 1.208E-11, 1.33E-07, 0.00010085553155468007, 1.3291678576347206, 1.8982E-12
DataValue, -2.8000000000000003, 5, 3.8594E-12, -4.7040000000000006E-11, -1.7160000000000002E-11, 20, 20, 1.9645355685250396E-06, -3.3954000000000044E-11, 4.7040000000000006E-11, 1.33E-07, 0.00026159411207347277, 2.0559887095897649, 3.8594E-12
DataValue, -2.7, 5, -4.8925999999999996E-12, 5.79E-12, 4.275E-11, 20, 20, 2.2119222409479046E-06, -5.2899999999999979E-12, 5.79E-12, 1.33E-07, 3.1790614085199817E-05, -0.69572334097912791, 4.8925999999999996E-12
DataValue, -2.6, 5, 2.8013999999999998E-12, -9.2000000000000012E-13, -4.4400000000000005E-12, 20, 20, 1.6737383308032351E-06, 1.857699999999998E-11, 9.2000000000000012E-13, 1.33E-07, 0.00047743597870822662, -3.0934472877564252, 2.8013999999999998E-12
DataValue, -2.5, 5, -1.1772E-12, 4.31E-12, 3.2900000000000003E-12, 20, 20, 1.0849884792015075E-06, -3.2392999999999972E-11, 4.31E-12, 1.33E-07, 2.2357073659023626E-05, 0.59071063565110771, 1.1772E-12
DataValue, -2.4, 5, -3.6772E-12, 4.2050000000000006E-11, 1.311E-11, 20, 20, 1.9176026700023131E-06, 2.9661000000000039E-11, 4.2050000000000006E-11, 1.33E-07, 0.0004512617987457096, 3.0315013392292962, 3.6772E-12
DataValue, -2.3000000000000003, 5, 4.755E-12, -1.684E-11, -4.319E-11, 20, 20, 2.1805962487356526E-06, -9.6000000000002948E-14, 1.684E-11, 1.33E-07, 9.3974924784119322E-09, 0.011308550637565433, 4.755E-12
DataValue, -2.2, 5, -3.6964E-12, 2.6800000000000003E-12, 1.1030000000000001E-11, 20, 20, 1.9226024029944413E-06, -2.2716999999999981E-11, 2.6800000000000003E-12, 1.33E-07, 0.0011129516733696218, -6.7581742895514223, 3.6964E-12
DataValue, -2.1, 5, 2.116E-13, 2.4000000000000004E-13, -2.44E-12, 20, 20, 4.6E-07, 3.5006999999999971E-11, 2.4000000000000004E-13, 1.33E-07, 4.1160896765184948E-06, -0.24303748875261966, 2.116E-13
DataValue, -2, 5, 3.3049999999999998E-12, -3.343E-11, -1.005E-11, 20, 20, 1.8179658962697842E-06, 2.0558000000000007E-11, 3.343E-11, 1.33E-07, 0.00098567963278811069, 6.5514483198939484, 3.3049999999999998E-12
DataValue, -1.9000000000000001, 5, 4.3232E-12, -4.9140000000000004E-11, -3.11E-11, 20, 20, 2.0792306269387241E-06, 3.3420000000000021E-12, 4.9140000000000004E-11, 1.33E-07, 1.1562290621979965E-05, 0.39995411810966008, 4.3232E-12
DataValue, -1.8, 5, 3.9734E-12, -8.300000000000001E-13, -1.631E-11, 20, 20, 1.9933389074615485E-06, -1.921399999999998E-11, 8.300000000000001E-13, 1.33E-07, 0.00072230576557042174, -4.7710116430553429, 3.9734E-12
