
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 160, 20, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 12:13:47
MetaData, TestRecord.TestTarget, S5TFT160-20TOP2
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, d334eedb-951d-4f20-9554-b50f3d84b28b
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-05, 0.0099, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.001, 0.011, 1.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -1.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.17956768099224557
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.14800253679584091
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 2.978349158E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -1.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -1.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 0.00010636, -9.999719999999999E-08, -0.00010494000000000001, 160, 20, 0.01031309846748299, -1.3600000000000054E-05, 9.999719999999999E-08, 1.33E-07, 0.82246586782473474, -0.05589029589591752, 0.00010636
DataValue, -4.9, 5, 0.000105, -9.999719999999999E-08, -0.00010592, 160, 20, 0.010246950765959599, -2.2999999999999589E-06, 9.999719999999999E-08, 1.33E-07, 0.023423209030803565, -0.00941184276022299, 0.000105
DataValue, -4.8, 5, 0.00010590000000000001, -9.99978E-08, -0.000105, 160, 20, 0.01029077256575035, 2.3000000000000267E-06, 9.99978E-08, 1.33E-07, 0.023623541048944739, 0.00949233962753481, 0.00010590000000000001
DataValue, -4.7, 5, 0.00010546000000000001, -9.999719999999999E-08, -0.00010502000000000001, 160, 20, 0.010269371937952194, -1.800000000000023E-06, 9.999719999999999E-08, 1.33E-07, 0.014401792417777937, -0.0073943513318997216, 0.00010546000000000001
DataValue, -4.6000000000000005, 5, 0.00010554000000000001, -9.9997999999999993E-08, -0.00010646000000000001, 160, 20, 0.010273266277090262, 8.899999999999991E-06, 9.9997999999999993E-08, 1.33E-07, 0.35000842587945763, 0.036345191576987422, 0.00010554000000000001
DataValue, -4.5, 5, 0.00010724000000000001, -9.9997399999999987E-08, -0.00010736, 160, 20, 0.010355674772799695, 1.62E-05, 9.9997399999999987E-08, 1.33E-07, 1.150934255369219, 0.065659823190233835, 0.00010724000000000001
DataValue, -4.4, 5, 0.00010878000000000001, -9.99978E-08, -0.00010678, 160, 20, 0.010429765098025939, 4.19999999999999E-06, 9.99978E-08, 1.33E-07, 0.076997076203743589, 0.016942653515659142, 0.00010878000000000001
DataValue, -4.3, 5, 0.00010808000000000001, -9.9997999999999993E-08, -0.00010742000000000001, 160, 20, 0.010396153134693621, -7.5999999999999882E-06, 9.9997999999999993E-08, 1.33E-07, 0.25127932840749834, -0.030556309260512088, 0.00010808000000000001
DataValue, -4.2, 5, 0.00010726000000000001, -9.9997999999999993E-08, -0.00010652, 160, 20, 0.010356640381899915, -9.2999999999999872E-06, 9.9997999999999993E-08, 1.33E-07, 0.37932396145172415, -0.03769519465428136, 0.00010726000000000001
DataValue, -4.1, 5, 0.00010622000000000001, -9.9997999999999993E-08, -0.00010626, 160, 20, 0.01030630874755846, 4.8999999999999658E-06, 9.9997999999999993E-08, 1.33E-07, 0.10471418163304219, 0.019749954812586772, 0.00010622000000000001
DataValue, -4, 5, 0.00010824000000000001, -9.9997999999999993E-08, -0.00010722000000000001, 160, 20, 0.010403845442911962, 1.9999999999999834E-06, 9.9997999999999993E-08, 1.33E-07, 0.017663041795433761, 0.0081619055291359925, 0.00010824000000000001
DataValue, -3.9, 5, 0.00010662, -9.99978E-08, -0.00010828, 160, 20, 0.010325696102442683, -1.3000000000000062E-06, 9.99978E-08, 1.33E-07, 0.007345973725054823, -0.0052223022717168346, 0.00010662
DataValue, -3.8000000000000003, 5, 0.00010798, -9.9997599999999985E-08, -0.00010634, 160, 20, 0.010391342550411858, 3.6999999999999866E-06, 9.9997599999999985E-08, 1.33E-07, 0.060129824391633453, 0.015019123179858006, 0.00010798
DataValue, -3.7, 5, 0.00010736, -9.999719999999999E-08, -0.00010652, 160, 20, 0.010361467077590895, 5.0000000000001173E-07, 9.999719999999999E-08, 1.33E-07, 0.00108748689529808, 0.0020100643937537282, 0.00010736
DataValue, -3.6, 5, 0.00010808000000000001, -9.9997999999999993E-08, -0.00010732000000000001, 160, 20, 0.010396153134693621, 1.2000000000000552E-06, 9.9997999999999993E-08, 1.33E-07, 0.006295980091225486, 0.0048488425272696879, 0.00010808000000000001
DataValue, -3.5, 5, 0.00010760000000000001, -9.99978E-08, -0.00010758000000000001, 160, 20, 0.010373041983911953, -2.8999999999999866E-06, 9.99978E-08, 1.33E-07, 0.036664577612043135, -0.011684358811747665, 0.00010760000000000001
DataValue, -3.4, 5, 0.00010750000000000001, -9.99978E-08, -0.0001072, 160, 20, 0.010368220676663861, 3.4999999999999542E-06, 9.99978E-08, 1.33E-07, 0.053326485186908572, 0.014080926474748809, 0.00010750000000000001
DataValue, -3.3000000000000003, 5, 0.0001083, -9.9997599999999985E-08, -0.00010760000000000001, 160, 20, 0.010406728592598157, 5.0000000000001279E-07, 9.9997599999999985E-08, 1.33E-07, 0.0010923403938206512, 0.0020190353937299425, 0.0001083
DataValue, -3.2, 5, 0.00010760000000000001, -9.9997999999999993E-08, -0.0001073, 160, 20, 0.010373041983911953, 6.0000000000002761E-07, 9.9997999999999993E-08, 1.33E-07, 0.0015612121197641888, 0.0024047315962771854, 0.00010760000000000001
DataValue, -3.1, 5, 0.00010842000000000001, -9.99978E-08, -0.00010808000000000001, 160, 20, 0.010412492496996096, 7.999999999999916E-07, 9.99978E-08, 1.33E-07, 0.0027930156129289275, 0.0032265569227951621, 0.00010842000000000001
DataValue, -3, 5, 0.00010776000000000001, -9.9997399999999987E-08, -0.00010786, 160, 20, 0.010380751417888785, 5.8999999999999893E-06, 9.9997399999999987E-08, 1.33E-07, 0.15006148522995486, 0.023505756018873371, 0.00010776000000000001
DataValue, -2.9, 5, 0.00010960000000000001, -9.9997599999999985E-08, -0.00010768000000000001, 160, 20, 0.01046900186264192, 5.1000000000000088E-06, 9.9997599999999985E-08, 1.33E-07, 0.11289195679451237, 0.020457358821111021, 0.00010960000000000001
DataValue, -2.8000000000000003, 5, 0.00010878000000000001, -9.99978E-08, -0.00010908, 160, 20, 0.010429765098025939, -8.5000000000000152E-06, 9.99978E-08, 1.33E-07, 0.31220768946155719, -0.033945547327201057, 0.00010878000000000001
DataValue, -2.7, 5, 0.00010790000000000001, -9.9997999999999993E-08, -0.00010800000000000001, 160, 20, 0.010387492478938313, -9.6000000000000351E-06, 9.9997999999999993E-08, 1.33E-07, 0.4016799206218582, -0.038669423161323789, 0.00010790000000000001
DataValue, -2.6, 5, 0.00010686, -9.9997399999999987E-08, -0.00010800000000000001, 160, 20, 0.010337311062360462, -6.1999999999999686E-06, 9.9997399999999987E-08, 1.33E-07, 0.16838236959719494, -0.025099326680262359, 0.00010686
DataValue, -2.5, 5, 0.00010666000000000001, -9.9997999999999993E-08, -0.00010674000000000001, 160, 20, 0.010327632836231157, 1.9000000000000309E-06, 9.9997999999999993E-08, 1.33E-07, 0.015847079938720084, 0.0077081773197762368, 0.00010666000000000001
DataValue, -2.4, 5, 0.00010724000000000001, -9.9997999999999993E-08, -0.00010448, 160, 20, 0.010355674772799695, -8.400000000000067E-06, 9.9997999999999993E-08, 1.33E-07, 0.31334735484188214, -0.034475054573679435, 0.00010724000000000001
DataValue, -2.3000000000000003, 5, 0.00010498, -9.9997599999999985E-08, -0.00010376000000000001, 160, 20, 0.010245974819410791, -1.7900000000000039E-05, 9.9997599999999985E-08, 1.33E-07, 1.4279701946759635, -0.073728004036648462, 0.00010498
DataValue, -2.2, 5, 0.00010366000000000001, -9.99978E-08, -0.00010242000000000001, 160, 20, 0.010181355508968343, -9.6999999999999834E-06, 9.99978E-08, 1.33E-07, 0.42511476788730862, -0.040503592081924077, 0.00010366000000000001
DataValue, -2.1, 5, 0.00010304, -9.9997399999999987E-08, -0.0001028, 160, 20, 0.010150862032359617, -3.999999999999958E-07, 9.9997399999999987E-08, 1.33E-07, 0.00072561255284593422, -0.001676489108186628, 0.00010304
DataValue, -2, 5, 0.00010358000000000001, -9.99978E-08, -0.00010404, 160, 20, 0.01017742600071354, -4.3999999999999587E-06, 9.99978E-08, 1.33E-07, 0.088672380028752232, -0.018624828801891983, 0.00010358000000000001
DataValue, -1.9000000000000001, 5, 0.00010216000000000001, -9.9997999999999993E-08, -0.00010286, 160, 20, 0.010107423014794623, 1.7000000000000011E-06, 9.9997999999999993E-08, 1.33E-07, 0.013089962586348149, 0.0071161569154787347, 0.00010216000000000001
DataValue, -1.8, 5, 0.00010392000000000001, -9.99978E-08, -0.00010452000000000001, 160, 20, 0.010194115949899727, 9.999999999999557E-07, 9.99978E-08, 1.33E-07, 0.004595393353959208, 0.0042469647989462588, 0.00010392000000000001
DataValue, -1.7, 5, 0.00010236, -9.9997599999999985E-08, -0.00010252, 160, 20, 0.010117311895953392, -5.79999999999998E-06, 9.9997599999999985E-08, 1.33E-07, 0.15297460006992678, -0.024375212353313642, 0.00010236
