
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 160, 15, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 12:03:15
MetaData, TestRecord.TestTarget, S5TFT160-15TOP2
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 6ba9d6f3-d5e7-4824-88ab-5f079fa8b8b7
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, 6.2E-07, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-06, 0.0004, 1.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.7857142857142857
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.987337958502957
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.98002005015787386
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, -1.493088871E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.7857142857142857
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.7857142857142857
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 3.9476E-12, -9.9997399999999987E-08, 1.0008399999999999E-07, 160, 15, 1.9868568141665367E-06, -4.3382000000000149E-11, 9.9997399999999987E-08, 1.33E-07, 0.00026147205702575717, -10.046009013493009, 3.9476E-12
DataValue, -4.9, 5, -3.9059999999999997E-13, -9.9997599999999985E-08, 9.9937199999999988E-08, 160, 15, 6.2497999967998971E-07, -2.5755999999999979E-11, 9.9997599999999985E-08, 1.33E-07, 2.7902616167588741E-05, -2.5792548061654474, 3.9059999999999997E-13
DataValue, -4.8, 5, -1.2036E-12, -9.99978E-08, 1.000514E-07, 160, 15, 1.0970870521521982E-06, 1.8343999999999984E-11, 9.99978E-08, 1.33E-07, 4.9541144351687652E-05, 4.6195160350110465, 1.2036E-12
DataValue, -4.7, 5, 3.2782E-12, -9.9997599999999985E-08, 9.9919E-08, 160, 15, 1.8105800175634327E-06, 2.0250000000000072E-11, 9.9997599999999985E-08, 1.33E-07, 1.2270254092167392E-05, 1.869068758359036, 3.2782E-12
DataValue, -4.6000000000000005, 5, 2.8464E-12, -9.9997599999999985E-08, 9.9972999999999991E-08, 160, 15, 1.6871277367170512E-06, -2.0409999999999975E-12, 9.9997599999999985E-08, 1.33E-07, 4.7812015671655608E-07, -0.28876774610026218, 2.8464E-12
DataValue, -4.5, 5, 2.87E-12, -9.9997599999999985E-08, 9.9949999999999992E-08, 160, 15, 1.6941074346097416E-06, -2.2339999999999984E-12, 9.9997599999999985E-08, 1.33E-07, 6.7181147357136488E-07, -0.37078538737214972, 2.87E-12
DataValue, -4.4, 5, 2.3996E-12, -9.9996999999999992E-08, 9.99738E-08, 160, 15, 1.5490642336585013E-06, -2.3259999999999984E-12, 9.9996999999999992E-08, 1.33E-07, 7.2440262794495356E-07, -0.38401466745580282, 2.3996E-12
DataValue, -4.3, 5, 2.4048E-12, -9.999719999999999E-08, 9.998839999999999E-08, 160, 15, 1.5507417579984102E-06, -1.5969999999999988E-12, 9.999719999999999E-08, 1.33E-07, 4.0181284717711636E-07, -0.31016880612689562, 2.4048E-12
DataValue, -4.2, 5, 2.0802E-12, -9.9997399999999987E-08, 9.9948399999999985E-08, 160, 15, 1.4422898460434367E-06, -2.7129999999999982E-12, 9.9997399999999987E-08, 1.33E-07, 1.220851877500483E-06, -0.55526320465268908, 2.0802E-12
DataValue, -4.1, 5, 1.8622E-12, -9.9997599999999985E-08, 9.9905399999999989E-08, 160, 15, 1.3646244904734782E-06, -2.4449999999999982E-12, 9.9997599999999985E-08, 1.33E-07, 1.1528815765213233E-06, -0.58190160961830217, 1.8622E-12
DataValue, -4, 5, 1.5912E-12, -9.9997599999999985E-08, 9.98994E-08, 160, 15, 1.2614277624977183E-06, -2.5582000000000037E-11, 9.9997599999999985E-08, 1.33E-07, 6.8020993748395783E-06, 1.2120895921483148, 1.5912E-12
DataValue, -3.9, 5, -3.2542E-12, -9.9997599999999985E-08, 9.999499999999999E-08, 160, 15, 1.8039401320442982E-06, -2.4840000000000031E-11, 9.9997599999999985E-08, 1.33E-07, 1.170051720225422E-05, 1.6339028451498661, 3.2542E-12
DataValue, -3.8000000000000003, 5, -3.3768E-12, -9.9998199999999991E-08, 9.9999599999999987E-08, 160, 15, 1.8376071397336264E-06, 1.2950000000000019E-12, 9.9998199999999991E-08, 1.33E-07, 1.8923761061289764E-07, -0.18009206841973072, 3.3768E-12
DataValue, -3.7, 5, -2.9952E-12, -9.9997599999999985E-08, 1.000142E-07, 160, 15, 1.7306646122227148E-06, 3.4199999999999963E-12, 9.9997599999999985E-08, 1.33E-07, 1.362690529846171E-06, -0.491506202573015, 2.9952E-12
DataValue, -3.6, 5, -2.6928E-12, -9.99978E-08, 1.0002279999999998E-07, 160, 15, 1.6409753197412811E-06, 2.716999999999997E-12, 9.99978E-08, 1.33E-07, 9.576926450232833E-07, -0.43470393174932692, 2.6928E-12
DataValue, -3.5, 5, -2.4518E-12, -9.99978E-08, 1.0003899999999999E-07, 160, 15, 1.5658224675869229E-06, 2.0519999999999977E-12, 9.99978E-08, 1.33E-07, 5.9759159635718322E-07, -0.35906169991363834, 2.4518E-12
DataValue, -3.4, 5, -2.2824E-12, -9.9997999999999993E-08, 1.000152E-07, 160, 15, 1.5107613974417006E-06, 2.3710000000000039E-12, 9.9997999999999993E-08, 1.33E-07, 8.9719659754077252E-07, -0.46673293649711906, 2.2824E-12
DataValue, -3.3000000000000003, 5, -1.9776E-12, -9.999719999999999E-08, 1.000154E-07, 160, 15, 1.4062716664997557E-06, 3.3020000000000047E-12, 9.999719999999999E-08, 1.33E-07, 1.9827115511786559E-06, -0.7417045438694202, 1.9776E-12
DataValue, -3.2, 5, -1.622E-12, -9.9997399999999987E-08, 1.00013E-07, 160, 15, 1.2735776379946376E-06, 3.1769999999999979E-12, 9.9997399999999987E-08, 1.33E-07, 2.16309344953551E-06, -0.84160609464224578, 1.622E-12
DataValue, -3.1, 5, -1.3421999999999999E-12, -9.9997999999999993E-08, 1.0006159999999999E-07, 160, 15, 1.1585335558368604E-06, 2.403299999999998E-11, 9.9997999999999993E-08, 1.33E-07, 9.20185854006582E-06, 1.4650202044644076, 1.3421999999999999E-12
DataValue, -3, 5, 3.1846E-12, -9.9997999999999993E-08, 9.9933799999999989E-08, 160, 15, 1.7845447598757504E-06, 2.0695999999999982E-11, 9.9997999999999993E-08, 1.33E-07, 9.3074282094856457E-06, 1.5943761594562731, 3.1846E-12
DataValue, -2.9, 5, 2.797E-12, -9.99978E-08, 9.9977E-08, 160, 15, 1.672423391369542E-06, -2.4270000000000029E-12, 9.99978E-08, 1.33E-07, 7.0687417817952746E-07, -0.35909912761484414, 2.797E-12
DataValue, -2.8000000000000003, 5, 2.6992E-12, -9.99978E-08, 1.0000679999999999E-07, 160, 15, 1.642924222233028E-06, -1.608000000000001E-12, 9.99978E-08, 1.33E-07, 3.4600940122919664E-07, -0.26523539882996194, 2.6992E-12
DataValue, -2.7, 5, 2.4754E-12, -9.999719999999999E-08, 9.9934199999999984E-08, 160, 15, 1.5733403954643764E-06, -2.6609999999999981E-12, 9.999719999999999E-08, 1.33E-07, 1.0287834051487443E-06, -0.47688076962616632, 2.4754E-12
DataValue, -2.6, 5, 2.167E-12, -9.9997999999999993E-08, 9.9969999999999988E-08, 160, 15, 1.4720733677368123E-06, -3.6739999999999983E-12, 9.9997999999999993E-08, 1.33E-07, 2.2742260761239928E-06, -0.76473203709613569, 2.167E-12
DataValue, -2.5, 5, 1.7405999999999999E-12, -9.999719999999999E-08, 9.992719999999999E-08, 160, 15, 1.3193180056377612E-06, -3.4579999999999968E-12, 9.999719999999999E-08, 1.33E-07, 2.3353411212921026E-06, -0.83474566098727643, 1.7405999999999999E-12
DataValue, -2.4, 5, 1.4754E-12, -9.9997999999999993E-08, 9.9974599999999985E-08, 160, 15, 1.2146604463799748E-06, -2.4496000000000033E-11, 9.9997999999999993E-08, 1.33E-07, 7.3906433130182331E-06, 1.2939782592479538, 1.4754E-12
DataValue, -2.3000000000000003, 5, -3.1586E-12, -9.99978E-08, 1.000132E-07, 160, 15, 1.7772450590731711E-06, -2.2398000000000033E-11, 9.99978E-08, 1.33E-07, 9.478915212707567E-06, 1.5440953133009592, 3.1586E-12
DataValue, -2.2, 5, -3.0042E-12, -9.9997599999999985E-08, 1.00022E-07, 160, 15, 1.7332628190785148E-06, 2.3079999999999978E-12, 9.9997599999999985E-08, 1.33E-07, 6.42238185439449E-07, -0.34306842291504019, 3.0042E-12
DataValue, -2.1, 5, -2.697E-12, -9.9997599999999985E-08, 1.0001379999999999E-07, 160, 15, 1.6422545478700918E-06, 2.5449999999999973E-12, 9.9997599999999985E-08, 1.33E-07, 8.3198021923372611E-07, -0.40311740016733177, 2.697E-12
DataValue, -2, 5, -2.4952E-12, -9.9997999999999993E-08, 9.9974599999999985E-08, 160, 15, 1.5796202075182504E-06, 2.1009999999999992E-12, 9.9997999999999993E-08, 1.33E-07, 6.2670106075367594E-07, -0.36778031856340659, 2.4952E-12
DataValue, -1.9000000000000001, 5, -2.2768E-12, -9.9997599999999985E-08, 1.0004539999999999E-07, 160, 15, 1.5089068891088011E-06, 3.0490000000000012E-12, 9.9997599999999985E-08, 1.33E-07, 1.5032121384536497E-06, -0.60850929501841133, 2.2768E-12
